customer_code,product_code,sales_qty,Sales_status
Cus019,Prod053,22,"Low sales"
Cus019,Prod054,22,"Low sales"
Cus016,Prod018,22,"Low sales"
Cus012,Prod062,22,"Low sales"
Cus012,Prod225,22,"Low sales"
Cus020,Prod239,22,"Low sales"
Cus013,Prod145,22,"Low sales"
Cus013,Prod065,22,"Low sales"
Cus012,Prod065,22,"Low sales"
Cus017,Prod065,22,"Low sales"
Cus021,Prod134,22,"Low sales"
Cus017,Prod053,22,"Low sales"
Cus014,Prod166,22,"Low sales"
Cus016,Prod121,22,"Low sales"
Cus017,Prod054,22,"Low sales"
Cus001,Prod090,22,"Low sales"
Cus001,Prod241,22,"Low sales"
Cus003,Prod249,22,"Low sales"
Cus003,Prod145,22,"Low sales"
Cus001,Prod251,22,"Low sales"
Cus003,Prod060,22,"Low sales"
Cus004,Prod234,22,"Low sales"
Cus003,Prod169,22,"Low sales"
Cus005,Prod209,22,"Low sales"
Cus004,Prod272,22,"Low sales"
Cus003,Prod065,22,"Low sales"
Cus001,Prod260,22,"Low sales"
Cus005,Prod099,22,"Low sales"
Cus004,Prod105,22,"Low sales"
Cus002,Prod129,22,"Low sales"
Cus003,Prod064,22,"Low sales"
Cus003,Prod118,22,"Low sales"
Cus003,Prod098,22,"Low sales"
Cus001,Prod179,22,"Low sales"
Cus001,Prod105,22,"Low sales"
Cus001,Prod236,22,"Low sales"
Cus010,Prod161,22,"Low sales"
Cus012,Prod060,22,"Low sales"
Cus007,Prod025,22,"Low sales"
Cus010,Prod060,22,"Low sales"
Cus006,Prod135,22,"Low sales"
Cus007,Prod209,22,"Low sales"
Cus007,Prod139,22,"Low sales"
Cus007,Prod134,22,"Low sales"
Cus006,Prod213,22,"Low sales"
Cus006,Prod227,22,"Low sales"
Cus006,Prod254,22,"Low sales"
Cus006,Prod129,22,"Low sales"
Cus011,Prod227,22,"Low sales"
Cus006,Prod177,22,"Low sales"
Cus010,Prod065,22,"Low sales"
Cus006,Prod123,22,"Low sales"
Cus007,Prod030,22,"Low sales"
Cus007,Prod239,22,"Low sales"
Cus007,Prod025,23,"Low sales"
Cus006,Prod102,23,"Low sales"
Cus008,Prod261,23,"Low sales"
Cus007,Prod239,23,"Low sales"
Cus010,Prod065,23,"Low sales"
Cus006,Prod040,23,"Low sales"
Cus006,Prod123,23,"Low sales"
Cus007,Prod050,23,"Low sales"
Cus010,Prod064,23,"Low sales"
Cus006,Prod159,23,"Low sales"
Cus006,Prod116,23,"Low sales"
Cus010,Prod061,23,"Low sales"
Cus011,Prod047,23,"Low sales"
Cus006,Prod140,23,"Low sales"
Cus006,Prod105,23,"Low sales"
Cus011,Prod051,23,"Low sales"
Cus010,Prod161,23,"Low sales"
Cus006,Prod016,23,"Low sales"
Cus006,Prod113,23,"Low sales"
Cus006,Prod261,23,"Low sales"
Cus010,Prod060,23,"Low sales"
Cus007,Prod122,23,"Low sales"
Cus006,Prod114,23,"Low sales"
Cus007,Prod102,23,"Low sales"
Cus012,Prod060,23,"Low sales"
Cus008,Prod159,23,"Low sales"
Cus006,Prod254,23,"Low sales"
Cus007,Prod024,23,"Low sales"
Cus011,Prod166,23,"Low sales"
Cus006,Prod137,23,"Low sales"
Cus006,Prod090,23,"Low sales"
Cus006,Prod187,23,"Low sales"
Cus007,Prod261,23,"Low sales"
Cus021,Prod065,23,"Low sales"
Cus020,Prod159,23,"Low sales"
Cus016,Prod121,23,"Low sales"
Cus019,Prod105,23,"Low sales"
Cus016,Prod212,23,"Low sales"
Cus017,Prod054,23,"Low sales"
Cus021,Prod053,23,"Low sales"
Cus017,Prod260,23,"Low sales"
Cus017,Prod242,23,"Low sales"
Cus012,Prod062,23,"Low sales"
Cus020,Prod053,23,"Low sales"
Cus012,Prod167,23,"Low sales"
Cus016,Prod039,23,"Low sales"
Cus012,Prod061,23,"Low sales"
Cus013,Prod121,23,"Low sales"
Cus017,Prod056,23,"Low sales"
Cus019,Prod065,23,"Low sales"
Cus017,Prod053,23,"Low sales"
Cus017,Prod165,23,"Low sales"
Cus016,Prod018,23,"Low sales"
Cus020,Prod239,23,"Low sales"
Cus019,Prod053,23,"Low sales"
Cus014,Prod167,23,"Low sales"
Cus020,Prod102,23,"Low sales"
Cus017,Prod105,23,"Low sales"
Cus014,Prod133,23,"Low sales"
Cus019,Prod250,23,"Low sales"
Cus014,Prod148,23,"Low sales"
Cus017,Prod024,23,"Low sales"
Cus014,Prod103,23,"Low sales"
Cus017,Prod117,23,"Low sales"
Cus021,Prod263,23,"Low sales"
Cus021,Prod100,23,"Low sales"
Cus019,Prod238,23,"Low sales"
Cus017,Prod166,23,"Low sales"
Cus012,Prod065,23,"Low sales"
Cus020,Prod054,23,"Low sales"
Cus021,Prod055,23,"Low sales"
Cus021,Prod054,23,"Low sales"
Cus017,Prod065,23,"Low sales"
Cus034,Prod260,23,"Low sales"
Cus022,Prod049,23,"Low sales"
Cus031,Prod065,23,"Low sales"
Cus027,Prod065,23,"Low sales"
Cus023,Prod264,23,"Low sales"
Cus023,Prod017,23,"Low sales"
Cus032,Prod113,23,"Low sales"
Cus022,Prod152,23,"Low sales"
Cus022,Prod165,23,"Low sales"
Cus028,Prod251,23,"Low sales"
Cus032,Prod105,23,"Low sales"
Cus032,Prod058,23,"Low sales"
Cus025,Prod166,23,"Low sales"
Cus026,Prod165,23,"Low sales"
Cus032,Prod131,23,"Low sales"
Cus034,Prod093,23,"Low sales"
Cus022,Prod166,23,"Low sales"
Cus034,Prod241,23,"Low sales"
Cus025,Prod165,23,"Low sales"
Cus024,Prod054,23,"Low sales"
Cus027,Prod061,23,"Low sales"
Cus027,Prod105,23,"Low sales"
Cus024,Prod053,23,"Low sales"
Cus029,Prod160,23,"Low sales"
Cus036,Prod054,23,"Low sales"
Cus025,Prod018,23,"Low sales"
Cus027,Prod145,23,"Low sales"
Cus027,Prod167,23,"Low sales"
Cus031,Prod057,23,"Low sales"
Cus003,Prod090,23,"Low sales"
Cus001,Prod260,23,"Low sales"
Cus004,Prod260,23,"Low sales"
Cus001,Prod251,23,"Low sales"
Cus001,Prod241,23,"Low sales"
Cus002,Prod117,23,"Low sales"
Cus005,Prod170,23,"Low sales"
Cus004,Prod093,23,"Low sales"
Cus005,Prod239,23,"Low sales"
Cus005,Prod162,23,"Low sales"
Cus003,Prod249,23,"Low sales"
Cus001,Prod271,23,"Low sales"
Cus005,Prod040,23,"Low sales"
Cus002,Prod053,23,"Low sales"
Cus005,Prod099,23,"Low sales"
Cus002,Prod121,23,"Low sales"
Cus003,Prod098,23,"Low sales"
Cus003,Prod145,23,"Low sales"
Cus003,Prod093,23,"Low sales"
Cus004,Prod090,23,"Low sales"
Cus003,Prod136,23,"Low sales"
Cus003,Prod179,23,"Low sales"
Cus001,Prod227,23,"Low sales"
Cus003,Prod060,23,"Low sales"
Cus004,Prod236,23,"Low sales"
Cus003,Prod105,23,"Low sales"
Cus003,Prod061,23,"Low sales"
Cus003,Prod227,23,"Low sales"
Cus004,Prod105,23,"Low sales"
Cus002,Prod054,23,"Low sales"
Cus005,Prod102,23,"Low sales"
Cus004,Prod167,23,"Low sales"
Cus001,Prod105,23,"Low sales"
Cus005,Prod166,23,"Low sales"
Cus001,Prod101,23,"Low sales"
Cus003,Prod065,23,"Low sales"
Cus001,Prod093,23,"Low sales"
Cus005,Prod159,23,"Low sales"
Cus001,Prod090,24,"Low sales"
Cus003,Prod093,24,"Low sales"
Cus001,Prod093,24,"Low sales"
Cus001,Prod105,24,"Low sales"
Cus003,Prod249,24,"Low sales"
Cus001,Prod227,24,"Low sales"
Cus005,Prod187,24,"Low sales"
Cus005,Prod122,24,"Low sales"
Cus002,Prod057,24,"Low sales"
Cus005,Prod128,24,"Low sales"
Cus003,Prod223,24,"Low sales"
Cus005,Prod134,24,"Low sales"
Cus001,Prod113,24,"Low sales"
Cus003,Prod131,24,"Low sales"
Cus005,Prod102,24,"Low sales"
Cus001,Prod061,24,"Low sales"
Cus001,Prod241,24,"Low sales"
Cus005,Prod162,24,"Low sales"
Cus005,Prod170,24,"Low sales"
Cus003,Prod061,24,"Low sales"
Cus005,Prod129,24,"Low sales"
Cus005,Prod244,24,"Low sales"
Cus001,Prod263,24,"Low sales"
Cus005,Prod159,24,"Low sales"
Cus003,Prod065,24,"Low sales"
Cus002,Prod117,24,"Low sales"
Cus003,Prod060,24,"Low sales"
Cus004,Prod060,24,"Low sales"
Cus004,Prod061,24,"Low sales"
Cus002,Prod252,24,"Low sales"
Cus001,Prod133,24,"Low sales"
Cus002,Prod131,24,"Low sales"
Cus005,Prod123,24,"Low sales"
Cus002,Prod121,24,"Low sales"
Cus001,Prod260,24,"Low sales"
Cus003,Prod133,24,"Low sales"
Cus004,Prod251,24,"Low sales"
Cus003,Prod090,24,"Low sales"
Cus014,Prod065,24,"Low sales"
Cus017,Prod242,24,"Low sales"
Cus020,Prod129,24,"Low sales"
Cus020,Prod239,24,"Low sales"
Cus021,Prod056,24,"Low sales"
Cus013,Prod131,24,"Low sales"
Cus021,Prod054,24,"Low sales"
Cus021,Prod053,24,"Low sales"
Cus014,Prod061,24,"Low sales"
Cus016,Prod209,24,"Low sales"
Cus020,Prod053,24,"Low sales"
Cus013,Prod061,24,"Low sales"
Cus017,Prod054,24,"Low sales"
Cus021,Prod065,24,"Low sales"
Cus019,Prod055,24,"Low sales"
Cus013,Prod062,24,"Low sales"
Cus017,Prod057,24,"Low sales"
Cus017,Prod058,24,"Low sales"
Cus019,Prod250,24,"Low sales"
Cus020,Prod237,24,"Low sales"
Cus021,Prod123,24,"Low sales"
Cus017,Prod260,24,"Low sales"
Cus020,Prod064,24,"Low sales"
Cus017,Prod056,24,"Low sales"
Cus017,Prod053,24,"Low sales"
Cus016,Prod131,24,"Low sales"
Cus019,Prod105,24,"Low sales"
Cus021,Prod055,24,"Low sales"
Cus019,Prod053,24,"Low sales"
Cus013,Prod133,24,"Low sales"
Cus020,Prod065,24,"Low sales"
Cus021,Prod131,24,"Low sales"
Cus014,Prod129,24,"Low sales"
Cus021,Prod116,24,"Low sales"
Cus021,Prod113,24,"Low sales"
Cus014,Prod133,24,"Low sales"
Cus021,Prod263,24,"Low sales"
Cus019,Prod238,24,"Low sales"
Cus020,Prod159,24,"Low sales"
Cus014,Prod064,24,"Low sales"
Cus014,Prod131,24,"Low sales"
Cus019,Prod054,24,"Low sales"
Cus013,Prod060,24,"Low sales"
Cus017,Prod238,24,"Low sales"
Cus012,Prod064,24,"Low sales"
Cus017,Prod065,24,"Low sales"
Cus016,Prod024,24,"Low sales"
Cus012,Prod061,24,"Low sales"
Cus007,Prod129,24,"Low sales"
Cus005,Prod252,24,"Low sales"
Cus007,Prod025,24,"Low sales"
Cus007,Prod024,24,"Low sales"
Cus010,Prod065,24,"Low sales"
Cus010,Prod061,24,"Low sales"
Cus006,Prod123,24,"Low sales"
Cus006,Prod254,24,"Low sales"
Cus008,Prod129,24,"Low sales"
Cus010,Prod062,24,"Low sales"
Cus006,Prod252,24,"Low sales"
Cus006,Prod105,24,"Low sales"
Cus006,Prod102,24,"Low sales"
Cus006,Prod129,24,"Low sales"
Cus006,Prod159,24,"Low sales"
Cus006,Prod040,24,"Low sales"
Cus006,Prod046,24,"Low sales"
Cus006,Prod116,24,"Low sales"
Cus006,Prod162,24,"Low sales"
Cus006,Prod170,24,"Low sales"
Cus006,Prod114,24,"Low sales"
Cus006,Prod261,24,"Low sales"
Cus006,Prod042,24,"Low sales"
Cus006,Prod048,24,"Low sales"
Cus006,Prod244,24,"Low sales"
Cus006,Prod124,24,"Low sales"
Cus006,Prod113,24,"Low sales"
Cus012,Prod060,24,"Low sales"
Cus010,Prod060,24,"Low sales"
Cus011,Prod018,24,"Low sales"
Cus006,Prod117,24,"Low sales"
Cus007,Prod102,24,"Low sales"
Cus007,Prod049,24,"Low sales"
Cus006,Prod049,24,"Low sales"
Cus027,Prod060,24,"Low sales"
Cus024,Prod056,24,"Low sales"
Cus024,Prod113,24,"Low sales"
Cus024,Prod065,24,"Low sales"
Cus030,Prod132,24,"Low sales"
Cus028,Prod098,24,"Low sales"
Cus024,Prod054,24,"Low sales"
Cus030,Prod133,24,"Low sales"
Cus037,Prod251,24,"Low sales"
Cus023,Prod053,24,"Low sales"
Cus029,Prod119,24,"Low sales"
Cus030,Prod053,24,"Low sales"
Cus023,Prod054,24,"Low sales"
Cus027,Prod167,24,"Low sales"
Cus024,Prod053,24,"Low sales"
Cus029,Prod129,24,"Low sales"
Cus033,Prod113,24,"Low sales"
Cus025,Prod018,24,"Low sales"
Cus035,Prod061,24,"Low sales"
Cus022,Prod053,24,"Low sales"
Cus027,Prod242,24,"Low sales"
Cus023,Prod018,24,"Low sales"
Cus027,Prod065,24,"Low sales"
Cus035,Prod060,24,"Low sales"
Cus031,Prod056,24,"Low sales"
Cus027,Prod061,24,"Low sales"
Cus035,Prod043,24,"Low sales"
Cus035,Prod049,24,"Low sales"
Cus027,Prod133,24,"Low sales"
Cus023,Prod054,25,"Low sales"
Cus035,Prod065,25,"Low sales"
Cus027,Prod061,25,"Low sales"
Cus024,Prod053,25,"Low sales"
Cus022,Prod166,25,"Low sales"
Cus025,Prod053,25,"Low sales"
Cus027,Prod167,25,"Low sales"
Cus027,Prod188,25,"Low sales"
Cus034,Prod241,25,"Low sales"
Cus037,Prod242,25,"Low sales"
Cus036,Prod053,25,"Low sales"
Cus032,Prod131,25,"Low sales"
Cus029,Prod091,25,"Low sales"
Cus024,Prod065,25,"Low sales"
Cus031,Prod065,25,"Low sales"
Cus020,Prod053,25,"Low sales"
Cus017,Prod106,25,"Low sales"
Cus021,Prod053,25,"Low sales"
Cus012,Prod060,25,"Low sales"
Cus017,Prod054,25,"Low sales"
Cus016,Prod025,25,"Low sales"
Cus018,Prod105,25,"Low sales"
Cus017,Prod053,25,"Low sales"
Cus016,Prod209,25,"Low sales"
Cus017,Prod041,25,"Low sales"
Cus016,Prod262,25,"Low sales"
Cus014,Prod061,25,"Low sales"
Cus016,Prod131,25,"Low sales"
Cus019,Prod053,25,"Low sales"
Cus017,Prod250,25,"Low sales"
Cus020,Prod239,25,"Low sales"
Cus014,Prod166,25,"Low sales"
Cus016,Prod018,25,"Low sales"
Cus017,Prod129,25,"Low sales"
Cus017,Prod100,25,"Low sales"
Cus020,Prod099,25,"Low sales"
Cus019,Prod238,25,"Low sales"
Cus019,Prod105,25,"Low sales"
Cus012,Prod065,25,"Low sales"
Cus017,Prod242,25,"Low sales"
Cus017,Prod091,25,"Low sales"
Cus020,Prod237,25,"Low sales"
Cus016,Prod052,25,"Low sales"
Cus020,Prod065,25,"Low sales"
Cus016,Prod024,25,"Low sales"
Cus016,Prod011,25,"Low sales"
Cus019,Prod056,25,"Low sales"
Cus017,Prod024,25,"Low sales"
Cus012,Prod061,25,"Low sales"
Cus005,Prod246,25,"Low sales"
Cus001,Prod263,25,"Low sales"
Cus003,Prod223,25,"Low sales"
Cus005,Prod129,25,"Low sales"
Cus003,Prod061,25,"Low sales"
Cus005,Prod216,25,"Low sales"
Cus003,Prod241,25,"Low sales"
Cus002,Prod131,25,"Low sales"
Cus005,Prod122,25,"Low sales"
Cus001,Prod241,25,"Low sales"
Cus005,Prod162,25,"Low sales"
Cus004,Prod105,25,"Low sales"
Cus003,Prod249,25,"Low sales"
Cus005,Prod170,25,"Low sales"
Cus001,Prod070,25,"Low sales"
Cus003,Prod133,25,"Low sales"
Cus003,Prod093,25,"Low sales"
Cus001,Prod105,25,"Low sales"
Cus002,Prod058,25,"Low sales"
Cus001,Prod093,25,"Low sales"
Cus003,Prod060,25,"Low sales"
Cus004,Prod166,25,"Low sales"
Cus003,Prod065,25,"Low sales"
Cus001,Prod179,25,"Low sales"
Cus005,Prod123,25,"Low sales"
Cus002,Prod121,25,"Low sales"
Cus001,Prod260,25,"Low sales"
Cus001,Prod251,25,"Low sales"
Cus006,Prod159,25,"Low sales"
Cus006,Prod254,25,"Low sales"
Cus011,Prod051,25,"Low sales"
Cus010,Prod065,25,"Low sales"
Cus007,Prod099,25,"Low sales"
Cus006,Prod123,25,"Low sales"
Cus006,Prod261,25,"Low sales"
Cus006,Prod102,25,"Low sales"
Cus010,Prod061,25,"Low sales"
Cus006,Prod116,25,"Low sales"
Cus010,Prod060,25,"Low sales"
Cus006,Prod187,25,"Low sales"
Cus007,Prod024,25,"Low sales"
Cus005,Prod252,25,"Low sales"
Cus006,Prod252,25,"Low sales"
Cus006,Prod170,25,"Low sales"
Cus010,Prod167,25,"Low sales"
Cus009,Prod117,25,"Low sales"
Cus007,Prod090,25,"Low sales"
Cus007,Prod129,25,"Low sales"
Cus006,Prod227,25,"Low sales"
Cus010,Prod161,25,"Low sales"
Cus006,Prod252,26,"Low sales"
Cus006,Prod072,26,"Low sales"
Cus006,Prod129,26,"Low sales"
Cus006,Prod116,26,"Low sales"
Cus010,Prod061,26,"Low sales"
Cus007,Prod271,26,"Low sales"
Cus010,Prod060,26,"Low sales"
Cus006,Prod135,26,"Low sales"
Cus006,Prod113,26,"Low sales"
Cus006,Prod271,26,"Low sales"
Cus006,Prod123,26,"Low sales"
Cus007,Prod129,26,"Low sales"
Cus007,Prod166,26,"Low sales"
Cus010,Prod065,26,"Low sales"
Cus007,Prod004,26,"Low sales"
Cus006,Prod267,26,"Low sales"
Cus017,Prod053,26,"Low sales"
Cus021,Prod053,26,"Low sales"
Cus019,Prod053,26,"Low sales"
Cus012,Prod060,26,"Low sales"
Cus014,Prod133,26,"Low sales"
Cus016,Prod131,26,"Low sales"
Cus020,Prod054,26,"Low sales"
Cus017,Prod011,26,"Low sales"
Cus021,Prod263,26,"Low sales"
Cus012,Prod061,26,"Low sales"
Cus017,Prod255,26,"Low sales"
Cus016,Prod018,26,"Low sales"
Cus012,Prod065,26,"Low sales"
Cus014,Prod065,26,"Low sales"
Cus020,Prod053,26,"Low sales"
Cus019,Prod054,26,"Low sales"
Cus032,Prod089,26,"Low sales"
Cus027,Prod147,26,"Low sales"
Cus024,Prod054,26,"Low sales"
Cus027,Prod149,26,"Low sales"
Cus029,Prod204,26,"Low sales"
Cus025,Prod018,26,"Low sales"
Cus037,Prod251,26,"Low sales"
Cus034,Prod105,26,"Low sales"
Cus024,Prod053,26,"Low sales"
Cus031,Prod065,26,"Low sales"
Cus027,Prod148,26,"Low sales"
Cus023,Prod264,26,"Low sales"
Cus033,Prod271,26,"Low sales"
Cus029,Prod119,26,"Low sales"
Cus005,Prod246,26,"Low sales"
Cus001,Prod093,26,"Low sales"
Cus001,Prod131,26,"Low sales"
Cus004,Prod268,26,"Low sales"
Cus001,Prod268,26,"Low sales"
Cus003,Prod136,26,"Low sales"
Cus001,Prod179,26,"Low sales"
Cus003,Prod133,26,"Low sales"
Cus003,Prod098,26,"Low sales"
Cus003,Prod061,26,"Low sales"
Cus001,Prod105,26,"Low sales"
Cus003,Prod060,26,"Low sales"
Cus001,Prod241,26,"Low sales"
Cus002,Prod057,26,"Low sales"
Cus005,Prod135,26,"Low sales"
Cus003,Prod249,26,"Low sales"
Cus005,Prod122,26,"Low sales"
Cus002,Prod129,26,"Low sales"
Cus001,Prod264,26,"Low sales"
Cus004,Prod234,26,"Low sales"
Cus005,Prod105,26,"Low sales"
Cus001,Prod271,26,"Low sales"
Cus001,Prod260,26,"Low sales"
Cus003,Prod179,26,"Low sales"
Cus002,Prod053,27,"Low sales"
Cus004,Prod131,27,"Low sales"
Cus003,Prod136,27,"Low sales"
Cus003,Prod249,27,"Low sales"
Cus001,Prod093,27,"Low sales"
Cus004,Prod260,27,"Low sales"
Cus001,Prod251,27,"Low sales"
Cus001,Prod260,27,"Low sales"
Cus002,Prod057,27,"Low sales"
Cus003,Prod118,27,"Low sales"
Cus001,Prod241,27,"Low sales"
Cus003,Prod120,27,"Low sales"
Cus001,Prod090,27,"Low sales"
Cus003,Prod060,27,"Low sales"
Cus002,Prod193,27,"Low sales"
Cus003,Prod236,27,"Low sales"
Cus001,Prod162,27,"Low sales"
Cus003,Prod065,27,"Low sales"
Cus004,Prod090,27,"Low sales"
Cus004,Prod251,27,"Low sales"
Cus005,Prod102,27,"Low sales"
Cus005,Prod239,27,"Low sales"
Cus005,Prod099,27,"Low sales"
Cus005,Prod246,27,"Low sales"
Cus001,Prod117,27,"Low sales"
Cus003,Prod098,27,"Low sales"
Cus004,Prod105,27,"Low sales"
Cus004,Prod049,27,"Low sales"
Cus004,Prod047,27,"Low sales"
Cus004,Prod046,27,"Low sales"
Cus001,Prod157,27,"Low sales"
Cus005,Prod040,27,"Low sales"
Cus001,Prod238,27,"Low sales"
Cus001,Prod101,27,"Low sales"
Cus003,Prod090,27,"Low sales"
Cus003,Prod061,27,"Low sales"
Cus003,Prod059,27,"Low sales"
Cus001,Prod231,27,"Low sales"
Cus004,Prod120,27,"Low sales"
Cus003,Prod232,27,"Low sales"
Cus001,Prod232,27,"Low sales"
Cus005,Prod159,27,"Low sales"
Cus004,Prod236,27,"Low sales"
Cus001,Prod236,27,"Low sales"
Cus003,Prod093,27,"Low sales"
Cus003,Prod121,27,"Low sales"
Cus002,Prod070,27,"Low sales"
Cus001,Prod041,27,"Low sales"
Cus003,Prod133,27,"Low sales"
Cus001,Prod159,27,"Low sales"
Cus014,Prod165,27,"Low sales"
Cus017,Prod129,27,"Low sales"
Cus017,Prod057,27,"Low sales"
Cus014,Prod118,27,"Low sales"
Cus020,Prod099,27,"Low sales"
Cus017,Prod058,27,"Low sales"
Cus020,Prod162,27,"Low sales"
Cus020,Prod170,27,"Low sales"
Cus014,Prod117,27,"Low sales"
Cus019,Prod053,27,"Low sales"
Cus013,Prod098,27,"Low sales"
Cus021,Prod057,27,"Low sales"
Cus021,Prod100,27,"Low sales"
Cus017,Prod227,27,"Low sales"
Cus019,Prod054,27,"Low sales"
Cus021,Prod054,27,"Low sales"
Cus012,Prod065,27,"Low sales"
Cus017,Prod255,27,"Low sales"
Cus021,Prod065,27,"Low sales"
Cus017,Prod049,27,"Low sales"
Cus014,Prod121,27,"Low sales"
Cus014,Prod120,27,"Low sales"
Cus017,Prod260,27,"Low sales"
Cus017,Prod055,27,"Low sales"
Cus020,Prod159,27,"Low sales"
Cus017,Prod053,27,"Low sales"
Cus012,Prod060,27,"Low sales"
Cus020,Prod236,27,"Low sales"
Cus017,Prod089,27,"Low sales"
Cus017,Prod238,27,"Low sales"
Cus017,Prod054,27,"Low sales"
Cus019,Prod238,27,"Low sales"
Cus020,Prod250,27,"Low sales"
Cus019,Prod113,27,"Low sales"
Cus012,Prod098,27,"Low sales"
Cus017,Prod065,27,"Low sales"
Cus017,Prod250,27,"Low sales"
Cus013,Prod120,27,"Low sales"
Cus019,Prod250,27,"Low sales"
Cus012,Prod061,27,"Low sales"
Cus020,Prod238,27,"Low sales"
Cus014,Prod133,27,"Low sales"
Cus020,Prod040,27,"Low sales"
Cus014,Prod204,27,"Low sales"
Cus020,Prod053,27,"Low sales"
Cus016,Prod052,27,"Low sales"
Cus006,Prod254,27,"Low sales"
Cus007,Prod106,27,"Low sales"
Cus010,Prod060,27,"Low sales"
Cus006,Prod099,27,"Low sales"
Cus011,Prod049,27,"Low sales"
Cus008,Prod117,27,"Low sales"
Cus007,Prod237,27,"Low sales"
Cus005,Prod252,27,"Low sales"
Cus006,Prod170,27,"Low sales"
Cus011,Prod180,27,"Low sales"
Cus006,Prod258,27,"Low sales"
Cus006,Prod071,27,"Low sales"
Cus006,Prod162,27,"Low sales"
Cus007,Prod239,27,"Low sales"
Cus006,Prod252,27,"Low sales"
Cus010,Prod232,27,"Low sales"
Cus007,Prod172,27,"Low sales"
Cus010,Prod065,27,"Low sales"
Cus006,Prod159,27,"Low sales"
Cus006,Prod117,27,"Low sales"
Cus006,Prod040,27,"Low sales"
Cus006,Prod124,27,"Low sales"
Cus006,Prod123,27,"Low sales"
Cus006,Prod102,27,"Low sales"
Cus007,Prod093,27,"Low sales"
Cus006,Prod135,27,"Low sales"
Cus010,Prod098,27,"Low sales"
Cus010,Prod061,27,"Low sales"
Cus011,Prod232,27,"Low sales"
Cus011,Prod236,27,"Low sales"
Cus007,Prod129,27,"Low sales"
Cus007,Prod127,27,"Low sales"
Cus028,Prod098,27,"Low sales"
Cus034,Prod241,27,"Low sales"
Cus028,Prod251,27,"Low sales"
Cus034,Prod232,27,"Low sales"
Cus027,Prod065,27,"Low sales"
Cus032,Prod089,27,"Low sales"
Cus031,Prod057,27,"Low sales"
Cus032,Prod117,27,"Low sales"
Cus035,Prod236,27,"Low sales"
Cus035,Prod058,27,"Low sales"
Cus034,Prod236,27,"Low sales"
Cus027,Prod053,27,"Low sales"
Cus025,Prod193,27,"Low sales"
Cus034,Prod093,27,"Low sales"
Cus026,Prod018,27,"Low sales"
Cus035,Prod147,27,"Low sales"
Cus022,Prod047,27,"Low sales"
Cus035,Prod199,27,"Low sales"
Cus022,Prod257,27,"Low sales"
Cus035,Prod238,27,"Low sales"
Cus024,Prod053,27,"Low sales"
Cus024,Prod057,27,"Low sales"
Cus030,Prod100,27,"Low sales"
Cus031,Prod065,27,"Low sales"
Cus032,Prod229,27,"Low sales"
Cus036,Prod065,27,"Low sales"
Cus029,Prod250,27,"Low sales"
Cus025,Prod255,27,"Low sales"
Cus024,Prod054,27,"Low sales"
Cus034,Prod227,27,"Low sales"
Cus030,Prod150,27,"Low sales"
Cus034,Prod249,27,"Low sales"
Cus035,Prod065,27,"Low sales"
Cus029,Prod119,27,"Low sales"
Cus037,Prod251,27,"Low sales"
Cus022,Prod018,27,"Low sales"
Cus029,Prod045,27,"Low sales"
Cus029,Prod193,27,"Low sales"
Cus029,Prod089,27,"Low sales"
Cus035,Prod098,27,"Low sales"
Cus023,Prod250,27,"Low sales"
Cus025,Prod018,27,"Low sales"
Cus023,Prod255,28,"Low sales"
Cus025,Prod017,28,"Low sales"
Cus033,Prod058,28,"Low sales"
Cus029,Prod255,28,"Low sales"
Cus024,Prod255,28,"Low sales"
Cus035,Prod051,28,"Low sales"
Cus030,Prod199,28,"Low sales"
Cus028,Prod057,28,"Low sales"
Cus023,Prod250,28,"Low sales"
Cus031,Prod065,28,"Low sales"
Cus031,Prod058,28,"Low sales"
Cus025,Prod255,28,"Low sales"
Cus020,Prod053,28,"Low sales"
Cus012,Prod060,28,"Low sales"
Cus013,Prod062,28,"Low sales"
Cus019,Prod053,28,"Low sales"
Cus020,Prod239,28,"Low sales"
Cus014,Prod168,28,"Low sales"
Cus019,Prod250,28,"Low sales"
Cus017,Prod254,28,"Low sales"
Cus014,Prod133,28,"Low sales"
Cus012,Prod120,28,"Low sales"
Cus017,Prod047,28,"Low sales"
Cus014,Prod165,28,"Low sales"
Cus020,Prod159,28,"Low sales"
Cus012,Prod065,28,"Low sales"
Cus020,Prod236,28,"Low sales"
Cus019,Prod255,28,"Low sales"
Cus013,Prod121,28,"Low sales"
Cus020,Prod177,28,"Low sales"
Cus017,Prod255,28,"Low sales"
Cus019,Prod056,28,"Low sales"
Cus002,Prod121,28,"Low sales"
Cus003,Prod065,28,"Low sales"
Cus005,Prod159,28,"Low sales"
Cus001,Prod241,28,"Low sales"
Cus003,Prod232,28,"Low sales"
Cus001,Prod254,28,"Low sales"
Cus001,Prod251,28,"Low sales"
Cus002,Prod054,28,"Low sales"
Cus004,Prod226,28,"Low sales"
Cus002,Prod057,28,"Low sales"
Cus003,Prod249,28,"Low sales"
Cus002,Prod117,28,"Low sales"
Cus002,Prod051,28,"Low sales"
Cus003,Prod121,28,"Low sales"
Cus001,Prod093,28,"Low sales"
Cus004,Prod272,28,"Low sales"
Cus003,Prod098,28,"Low sales"
Cus003,Prod057,28,"Low sales"
Cus001,Prod260,28,"Low sales"
Cus004,Prod268,28,"Low sales"
Cus005,Prod099,28,"Low sales"
